SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1998 Broadway #807,San Francisco,CA,94109,1350000,2,,San Francisco,1030,15195,1964,1,1311,1288,Active,,,http://www.redfin.com/CA/San-Francisco/1998-Broadway-94109/unit-807/home/1865773,San Francisco MLS,421583886,N,Y,37.7953251,-122.4298254
MLS Listing,,Condo/Co-op,1001 Pine St #809,SAN FRANCISCO,CA,94109,698000,1,1.0,SAN FRANCISCO,616,,1963,6,1133,636,Active,August-15-2021 01:00 PM,August-15-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/1001-Pine-St-94109/unit-809/home/1135226,MLSListings,ML81857160,N,Y,37.790348,-122.412568
MLS Listing,,Single Family Residential,618 Mangels Ave,San Francisco,CA,94127,1798000,3,3.0,San Francisco,1920,3746,1912,7,936,,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/618-Mangels-Ave-94127/home/1719034,San Francisco MLS,421582030,N,Y,37.7332736,-122.4516557
MLS Listing,,Condo/Co-op,163 Shipley St,San Francisco,CA,94107,925000,2,1.0,San Francisco,801,10427,1992,15,1155,599,Active,,,http://www.redfin.com/CA/San-Francisco/163-Shipley-94107/home/1950146,San Francisco MLS,421576170,N,Y,37.7805383,-122.4018925
MLS Listing,,Multi-Family (2-4 Unit),22 30th St,San Francisco,CA,94110,998000,3,2.0,San Francisco,1604,801,1907,72,622,,Active,,,http://www.redfin.com/CA/San-Francisco/22-30th-St-94110/home/808517,San Francisco MLS,421558100,N,Y,37.7424885,-122.422707
MLS Listing,,Condo/Co-op,388 Fulton St #405,SAN FRANCISCO,CA,94102,898000,2,1.0,SAN FRANCISCO,720,,2016,100,1247,639,Active,,,http://www.redfin.com/CA/San-Francisco/388-Fulton-St-94102/unit-405/home/105419644,MLSListings,ML81842102,N,Y,37.7790326,-122.4231449
MLS Listing,,Condo/Co-op,248 Myrtle St,San Francisco,CA,94109,799000,2,1.0,San Francisco,975,3828,1900,101,819,461,Active,,,http://www.redfin.com/CA/San-Francisco/248-Myrtle-St-94109/home/1491675,San Francisco MLS,421544867,N,Y,37.7852487,-122.4221514
MLS Listing,,Condo/Co-op,255 Berry #308,SAN FRANCISCO,CA,94158,1199800,2,1.0,SAN FRANCISCO,1045,,2004,1,1148,799,Active,,,http://www.redfin.com/CA/San-Francisco/255-Berry-St-94158/unit-308/home/1058424,MLSListings,ML81858073,N,Y,37.7743869,-122.3947812
MLS Listing,,Condo/Co-op,1523 Franklin St Unit C,San Francisco,CA,94109,3388000,3,3.0,San Francisco,,,2021,1,,1153,Active,,,http://www.redfin.com/CA/San-Francisco/1523-Franklin-St-94109/unit-C/home/176103529,San Francisco MLS,421584315,N,Y,37.7886202,-122.4239241
MLS Listing,,Single Family Residential,326 Hearst Ave,San Francisco,CA,94112,1798000,4,3.0,San Francisco,2267,2495,1963,1,793,,Active,August-12-2021 05:00 PM,August-12-2021 06:30 PM,http://www.redfin.com/CA/San-Francisco/326-Hearst-Ave-94112/home/2000743,San Francisco MLS,421558597,N,Y,37.7308975,-122.4449766
MLS Listing,,Condo/Co-op,77 Dow Pl #306,San Francisco,CA,94107,899000,1,1.5,San Francisco,1254,18962,2002,1,717,955,Active,,,http://www.redfin.com/CA/San-Francisco/77-Dow-Pl-94107/unit-306/home/1465498,San Francisco MLS,421579343,N,Y,37.7840596,-122.3966174
MLS Listing,,Condo/Co-op,1720 Dolores St,San Francisco,CA,94110,998000,1,1.0,San Francisco,955,1197,1933,1,1045,350,Active,August-14-2021 11:00 AM,August-14-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/1720-Dolores-St-94110/home/28939233,San Francisco MLS,421582931,N,Y,37.7418064,-122.4243961
MLS Listing,,Single Family Residential,207 Augusta St,SAN FRANCISCO,CA,94124,799950,4,2.0,SAN FRANCISCO,1797,2962,1910,1,445,,Active,August-14-2021 01:30 PM,August-14-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/207-Augusta-St-94124/home/897126,MLSListings,ML81858033,N,Y,37.7341843,-122.4048495
MLS Listing,,Townhouse,684 Clarendon Ave,San Francisco,CA,94131,1295000,2,2.5,San Francisco,1485,693,1977,1,872,823,Active,August-14-2021 12:00 PM,August-14-2021 02:00 PM,http://www.redfin.com/CA/San-Francisco/684-Clarendon-Ave-94131/home/1541751,San Francisco MLS,421581548,N,Y,37.752127,-122.458296
MLS Listing,,Condo/Co-op,11 Perego Ter #3,San Francisco,CA,94131,1095000,3,2.0,San Francisco,1470,36709,1962,1,745,560,Active,August-13-2021 12:00 PM,August-13-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/11-Perego-Ter-94131/unit-3/home/1541961,San Francisco MLS,421584259,N,Y,37.7502628,-122.4443883
MLS Listing,,Single Family Residential,4524 Cabrillo St,San Francisco,CA,94121,1745000,5,3.0,San Francisco,2030,2696,1936,1,860,,Active,,,http://www.redfin.com/CA/San-Francisco/4524-Cabrillo-St-94121/home/622782,San Francisco MLS,421584068,N,Y,37.773618,-122.507322
MLS Listing,,Single Family Residential,15 Buena Vista Ter,San Francisco,CA,94117,12750000,5,4.5,San Francisco,7138,5000,1917,1,1786,,Active,,,http://www.redfin.com/CA/San-Francisco/15-Buena-Vista-Ter-94117/home/12277172,BAREIS,421574504,N,Y,37.7687866,-122.4381201
MLS Listing,,Condo/Co-op,41 - A Landers St,San Francisco,CA,94114,795000,1,1.0,San Francisco,620,3125,,1,1282,313,Active,August-14-2021 12:00 PM,August-14-2021 02:00 PM,http://www.redfin.com/CA/San-Francisco/41-Landers-St-94114/home/704017,San Francisco MLS,421584297,N,Y,37.767121,-122.42748
MLS Listing,,Single Family Residential,3021 Market St,San Francisco,CA,94114,995000,2,2.0,San Francisco,,1559,1900,1,,,Active,August-14-2021 12:00 PM,August-14-2021 01:30 PM,http://www.redfin.com/CA/San-Francisco/3021-Market-St-94114/home/1725702,San Francisco MLS,421583613,N,Y,37.7608875,-122.4415262
MLS Listing,,Single Family Residential,1534 39th Ave,San Francisco,CA,94122,1195000,2,1.0,San Francisco,1293,3000,1939,1,924,,Active,August-14-2021 12:00 PM,August-14-2021 02:00 PM,http://www.redfin.com/CA/San-Francisco/1534-39th-Ave-94122/home/1219271,San Francisco MLS,421584007,N,Y,37.7582127,-122.4980859
MLS Listing,,Multi-Family (5+ Unit),1521 Taylor St,San Francisco,CA,94133,4000000,0,,San Francisco,7020,2739,1968,1,570,,Active,,,http://www.redfin.com/CA/San-Francisco/1521-Taylor-St-94133/home/545862,San Francisco MLS,421584103,N,Y,37.7963927,-122.4136544
MLS Listing,,Single Family Residential,2526 14th Ave,San Francisco,CA,94127,2495000,4,3.5,San Francisco,2758,4499,1931,1,905,,Active,,,http://www.redfin.com/CA/San-Francisco/2526-14th-Ave-94127/home/1174418,San Francisco MLS,421583312,N,Y,37.7408889,-122.469822
MLS Listing,,Condo/Co-op,280 Spear St Unit 34A,San Francisco,CA,94105,2825000,2,2.0,San Francisco,1735,47916,,1,1628,1351,Active,,,http://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-34A/home/170002542,San Francisco MLS,421584267,N,Y,37.7903739,-122.3913812
MLS Listing,,Multi-Family (5+ Unit),1565 Washington St,San Francisco,CA,94109,5900000,0,,San Francisco,9861,4403,1909,1,598,,Active,,,http://www.redfin.com/CA/San-Francisco/1565-Washington-St-94109/home/547056,San Francisco MLS,421584101,N,Y,37.793387,-122.4190081
MLS Listing,,Condo/Co-op,1331 Stevenson St,San Francisco,CA,94103,650000,1,1.0,San Francisco,600,,1907,1,1083,266,Active,August-14-2021 02:00 PM,August-14-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1331-Stevenson-St-94103/home/1486927,San Francisco MLS,421584257,N,Y,37.7710718,-122.4214979
MLS Listing,,Condo/Co-op,346 Lexington St,San Francisco,CA,94110,868000,2,1.0,San Francisco,962,1611,1880,1,902,440,Active,August-14-2021 11:00 AM,August-14-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/346-Lexington-St-94110/home/1890129,San Francisco MLS,421581854,N,Y,37.7577634,-122.4206158
MLS Listing,,Single Family Residential,2326 45th Ave,San Francisco,CA,94116,1088000,3,2.0,San Francisco,1000,3000,1940,1,1088,,Active,August-14-2021 01:00 PM,August-14-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/2326-45th-Ave-94116/home/2016398,San Francisco MLS,421583456,N,Y,37.7431377,-122.5034312
MLS Listing,,Condo/Co-op,353 Arlington St,San Francisco,CA,94131,1198000,2,1.0,San Francisco,1263,1850,1989,1,949,,Active,August-12-2021 11:00 AM,August-12-2021 02:00 PM,http://www.redfin.com/CA/San-Francisco/353-Arlington-St-94131/home/1114904,San Francisco MLS,421580258,N,Y,37.7361941,-122.4278087
MLS Listing,,Condo/Co-op,3736 Cesar Chavez St,San Francisco,CA,94114,2595000,4,4.0,San Francisco,2690,3470,1900,1,965,248,Active,August-14-2021 02:00 PM,August-14-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/3736-Cesar-Chavez-94110/home/110051936,San Francisco MLS,421571632,N,Y,37.7481211,-122.4233329
MLS Listing,,Single Family Residential,360 Steiner St,San Francisco,CA,94117,1698000,3,2.0,San Francisco,1770,1563,1957,1,,,Active,,,http://www.redfin.com/CA/San-Francisco/360-Steiner-St-94117/home/1392848,MetroList,421583766,N,Y,37.7727221,-122.4321037
MLS Listing,,Single Family Residential,52-54 Alvarado St,San Francisco,CA,94110,2000000,4,3.0,Mission District,2660,2848,1906,1,752,,Active,,,http://www.redfin.com/CA/San-Francisco/52-Alvarado-St-94110/home/1292387,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40962798,N,Y,37.7546614,-122.4223395
MLS Listing,,Single Family Residential,1562 44th Ave,San Francisco,CA,94122,1295000,3,1.0,San Francisco,1821,3000,1936,1,711,,Active,,,http://www.redfin.com/CA/San-Francisco/1562-44th-Ave-94122/home/1071881,BAREIS,421578836,N,Y,37.757502,-122.5032916
MLS Listing,,Single Family Residential,2242 17th Ave,San Francisco,CA,94116,1495000,3,3.0,San Francisco,2040,2996,,1,733,,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/2242-17th-Ave-94116/home/1404064,San Francisco MLS,421583196,N,Y,37.746069,-122.4734594
MLS Listing,,Multi-Family (5+ Unit),1450 47th Ave,San Francisco,CA,94122,1695000,0,,San Francisco,3614,2996,1909,1,469,,Active,,,http://www.redfin.com/CA/San-Francisco/1450-47th-Ave-94122/home/1516347,San Francisco MLS,421584151,N,Y,37.7594249,-122.506603
MLS Listing,,Multi-Family (5+ Unit),164 23rd Ave,San Francisco,CA,94121,3700000,0,,San Francisco,5757,3000,1964,1,643,,Active,,,http://www.redfin.com/CA/San-Francisco/164-23rd-Ave-94121/home/970860,San Francisco MLS,421583383,N,Y,37.7846999,-122.4827052
MLS Listing,,Single Family Residential,1360 Brussels St,SAN FRANCISCO,CA,94134,998000,3,1.0,SAN FRANCISCO,1326,2792,1940,1,753,,Active,August-14-2021 01:00 PM,August-14-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1360-Brussels-St-94134/home/1345417,MLSListings,ML81857911,N,Y,37.7155103,-122.4009989
MLS Listing,,Multi-Family (2-4 Unit),327 24th Ave,San Francisco,CA,94121,2250000,7,2.0,San Francisco,3700,3000,1986,1,608,,Active,,,http://www.redfin.com/CA/San-Francisco/327-24th-Ave-94121/home/1627832,San Francisco MLS,421584046,N,Y,37.7832306,-122.4841052
MLS Listing,,Condo/Co-op,601 Van Ness Ave #649,San Francisco,CA,94102,670000,1,1.0,San Francisco,720,105806,1982,1,931,940,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-649/home/575543,San Francisco MLS,421584006,N,Y,37.7813653,-122.4215253
MLS Listing,,Single Family Residential,490 Faxon Ave,San Francisco,CA,94112,895000,2,1.0,San Francisco,1013,1385,1941,1,884,,Active,,,http://www.redfin.com/CA/San-Francisco/490-Faxon-Ave-94112/home/813678,San Francisco MLS,421583954,N,Y,37.7235058,-122.4600703
MLS Listing,,Condo/Co-op,601 Van Ness Ave #151,San Francisco,CA,94102,999000,2,3.0,San Francisco,1737,105806,1982,1,575,1030,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-151/home/1460043,San Francisco MLS,421583966,N,Y,37.7813653,-122.4215253
MLS Listing,,Single Family Residential,19 Delmar St,San Francisco,CA,94117,2995000,4,2.5,San Francisco,2463,2000,1890,1,1216,,Active,August-14-2021 01:00 PM,August-14-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/19-Delmar-St-94117/home/1492437,San Francisco MLS,421583285,N,Y,37.7687456,-122.445994
MLS Listing,,Single Family Residential,120122 19Th Ave,San Francisco,CA,94121,5260000,7,7.5,Lake District,4554,3000,1984,1,1155,,Active,,,http://www.redfin.com/CA/San-Francisco/120122-19th-Ave-94121/home/176078439,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40962241,N,Y,37.7755241,-122.4779782
MLS Listing,,Condo/Co-op,122 19Th Ave,San Francisco,CA,94121,3380000,4,5.0,Lake District,3015,3000,1984,1,1121,,Active,,,http://www.redfin.com/CA/San-Francisco/122-19th-Ave-94121/home/176078433,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40962157,N,Y,37.785539,-122.4784835
MLS Listing,,Condo/Co-op,120 19Th Ave,San Francisco,CA,94121,1880000,3,2.5,Lake Merced,1539,3000,1984,1,1222,,Active,,,http://www.redfin.com/CA/San-Francisco/120-19th-Ave-94121/home/604939,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40962149,N,Y,37.7855663,-122.4783512
MLS Listing,,Multi-Family (5+ Unit),1588 - 1592 Union St,San Francisco,CA,94123,2250000,3,3.0,San Francisco,4669,2925,1902,1,482,,Active,,,http://www.redfin.com/CA/San-Francisco/1588-Union-St-94123/home/110053965,San Francisco MLS,421583927,N,Y,37.7986269,-122.4254325
MLS Listing,,Condo/Co-op,400 Bristol Ct #209,San Francisco,CA,94130,1007100,1,1.0,San Francisco,898,231763,,1,1121,1308,Active,,,http://www.redfin.com/CA/San-Francisco/1-Yerba-Buena-Rd-94130/unit-209/home/176078422,San Francisco MLS,421583932,N,Y,37.8108709,-122.3668348
MLS Listing,,Single Family Residential,85 Melba Ave,San Francisco,CA,94132,1890000,4,3.0,San Francisco,2700,3998,1936,1,700,,Active,August-14-2021 12:00 PM,August-14-2021 02:00 PM,http://www.redfin.com/CA/San-Francisco/85-Melba-Ave-94132/home/1664479,San Francisco MLS,421583272,N,Y,37.7313745,-122.4785005
MLS Listing,,Condo/Co-op,116 Corbett Ave,San Francisco,CA,94114,799000,1,1.0,San Francisco,775,1187,1937,1,1031,160,Active,August-14-2021 12:00 PM,August-14-2021 02:00 PM,http://www.redfin.com/CA/San-Francisco/116-Corbett-Ave-94114/home/899898,San Francisco MLS,421568830,N,Y,37.7618506,-122.4409218
MLS Listing,,Multi-Family (2-4 Unit),4315 - 4317 Lincoln Way,San Francisco,CA,94122,1850000,3,3.0,San Francisco,2311,2495,1933,1,801,,Active,,,http://www.redfin.com/CA/San-Francisco/4315-Lincoln-Way-94122/home/1061515,San Francisco MLS,421579220,N,Y,37.7639827,-122.5043935
MLS Listing,,Single Family Residential,686 Colby St,San Francisco,CA,94134,999000,3,2.0,Portola,,1750,1951,1,,,Active,August-15-2021 01:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/686-Colby-St-94134/home/779890,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40959777,N,Y,37.7218708,-122.4112207
MLS Listing,,Condo/Co-op,4231 24th St,San Francisco,CA,94114,2895000,4,4.5,San Francisco,2580,3036,1929,1,1122,,Active,August-14-2021 01:00 PM,August-14-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/4231-24th-St-94114/home/2025252,San Francisco MLS,421583669,N,Y,37.7508695,-122.4370713
MLS Listing,,Condo/Co-op,426 Fillmore St Unit B,SAN FRANCISCO,CA,94117,1260000,2,2.0,SAN FRANCISCO,1200,2500,1988,1,1050,252,Active,August-14-2021 02:00 PM,August-14-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/426-Fillmore-St-94117/unit-B/home/1699884,MLSListings,ML81857811,N,Y,37.7734754,-122.4304756
MLS Listing,,Single Family Residential,224 Laidley St,San Francisco,CA,94131,5795000,4,4.0,San Francisco,,1999,,1,,,Active,,,http://www.redfin.com/CA/San-Francisco/224-Laidley-St-94131/home/1736339,San Francisco MLS,421583544,N,Y,37.7383322,-122.4282217
MLS Listing,,Single Family Residential,105 Vienna St,San Francisco,CA,94112,699000,2,,San Francisco,924,1875,1901,1,756,,Active,,,http://www.redfin.com/CA/San-Francisco/105-Vienna-St-94112/home/1663518,San Francisco MLS,421583798,N,Y,37.7264277,-122.4256335
MLS Listing,,Condo/Co-op,28 Woodland Ave,San Francisco,CA,94117,1499000,2,2.0,San Francisco,1828,2525,1907,1,820,,Active,August-14-2021 02:00 PM,August-14-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/28-Woodland-Ave-94117/home/1589950,San Francisco MLS,421574935,N,Y,37.7637541,-122.453106
MLS Listing,,Condo/Co-op,28 - A Woodland Ave,San Francisco,CA,94117,1499000,2,1.0,San Francisco,1355,2525,1907,1,1106,,Active,August-14-2021 02:00 PM,August-14-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/28A-Woodland-Ave-94117/home/176074767,San Francisco MLS,421574924,N,Y,37.763754,-122.453106
MLS Listing,,Single Family Residential,732 16th Ave,San Francisco,CA,94118,1498000,7,6.0,San Francisco,,3188,,2,,,Active,August-14-2021 11:00 AM,August-14-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/732-16th-Ave-94118/home/2026951,San Francisco MLS,421583698,N,Y,37.7742035,-122.4744322
MLS Listing,,Multi-Family (2-4 Unit),260 - 262 25th Ave,San Francisco,CA,94121,1990000,3,4.5,San Francisco,1604,3000,1924,2,1241,,Active,,,http://www.redfin.com/CA/San-Francisco/260-25th-Ave-94121/home/176070812,San Francisco MLS,421583650,N,Y,37.7845823,-122.4847716
MLS Listing,,Single Family Residential,2770 23rd St,San Francisco,CA,94110,924900,0,,San Francisco,1454,1285,1900,2,636,,Active,,,http://www.redfin.com/CA/San-Francisco/2770-23rd-St-94110/home/936266,San Francisco MLS,421583645,N,Y,37.754665,-122.4078807
MLS Listing,,Multi-Family (5+ Unit),435 - 441 Powell St,San Francisco,CA,94102,20000000,1,,San Francisco,26152,3994,1907,2,765,,Active,,,http://www.redfin.com/CA/San-Francisco/435-Powell-St-94102/home/1824714,San Francisco MLS,421583603,N,Y,37.7887609,-122.4088026
MLS Listing,,Single Family Residential,216 - 216 Montana St,San Francisco,CA,94112,959000,3,1.0,San Francisco,1178,6246,1908,2,814,,Active,,,http://www.redfin.com/CA/San-Francisco/216-Montana-St-94112/home/1736762,San Francisco MLS,421583583,N,Y,37.7167999,-122.4599266
MLS Listing,,Single Family Residential,148 Foerster St,San Francisco,CA,94112,1299999,3,2.0,San Francisco,1200,2495,1929,2,1083,,Active,,,http://www.redfin.com/CA/San-Francisco/148-Foerster-St-94112/home/1139338,San Francisco MLS,421583582,N,Y,37.7297641,-122.4486424
MLS Listing,,Condo/Co-op,1731 Powell St #304,San Francisco,CA,94133,2300000,2,2.5,San Francisco,1426,,2018,2,1613,899,Active,,,http://www.redfin.com/CA/San-Francisco/1731-Powell-St-94133/unit-304/home/169565009,San Francisco MLS,421573296,N,Y,37.8006922,-122.4112871
MLS Listing,,Condo/Co-op,1731 Powell St #302,San Francisco,CA,94133,1250000,1,1.0,San Francisco,911,,2018,2,1372,784,Active,,,http://www.redfin.com/CA/San-Francisco/1731-Powell-St-94133/unit-302/home/148024896,San Francisco MLS,421573035,N,Y,37.8006922,-122.4112871
MLS Listing,,Condo/Co-op,868 Shrader St,San Francisco,CA,94117,1795000,3,1.0,San Francisco,1950,3020,1906,2,921,,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/868-Shrader-St-94117/home/176068674,San Francisco MLS,421583545,N,Y,37.7667393,-122.4511585
MLS Listing,,Condo/Co-op,1731 Powell St #405,San Francisco,CA,94133,1450000,2,2.5,San Francisco,1245,,2018,2,1165,836,Active,,,http://www.redfin.com/CA/San-Francisco/1731-Powell-St-94133/unit-405/home/160713527,San Francisco MLS,421573047,N,Y,37.8006922,-122.4112871
MLS Listing,,Single Family Residential,1471 37th Ave,San Francisco,CA,94122,1495000,4,2.0,San Francisco,2229,2996,1937,2,671,,Active,August-15-2021 01:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1471-37th-Ave-94122/home/963278,San Francisco MLS,421581190,N,Y,37.7595268,-122.4964522
MLS Listing,,Single Family Residential,50 Neptune St,San Francisco,CA,94124,1028000,2,1.0,San Francisco,1250,2495,1907,3,822,,Active,August-14-2021 02:00 PM,August-14-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/50-Neptune-St-94124/home/753671,San Francisco MLS,421583397,N,Y,37.7306358,-122.3972706
MLS Listing,,Single Family Residential,112 Putnam St,San Francisco,CA,94110,1649000,5,4.0,Bernal Heights,2508,1750,1923,3,657,,Active,,,http://www.redfin.com/CA/San-Francisco/112-Putnam-St-94110/home/1036232,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40962479,N,Y,37.7379525,-122.4111322
MLS Listing,,Single Family Residential,470 Wilde Ave,San Francisco,CA,94134,925888,2,1.0,San Francisco,800,2495,1946,3,1157,,Active,,,http://www.redfin.com/CA/San-Francisco/470-Wilde-Ave-94134/home/995879,BAREIS,421583393,N,Y,37.7178021,-122.4066077
MLS Listing,,Multi-Family (2-4 Unit),2020 - 2022 Laguna St,San Francisco,CA,94115,3120000,2,2.0,San Francisco,3120,2682,1941,3,1000,,Active,,,http://www.redfin.com/CA/San-Francisco/2020-Laguna-St-94115/home/1554745,San Francisco MLS,421581582,N,Y,37.7899398,-122.428686
MLS Listing,,Multi-Family (2-4 Unit),48 - 50 Winfield St,San Francisco,CA,94110,1750000,4,2.0,San Francisco,2280,1751,1961,3,768,,Active,,,http://www.redfin.com/CA/San-Francisco/48-Winfield-St-94110/home/1103896,San Francisco MLS,421582167,N,Y,37.7444761,-122.4175259
MLS Listing,,Vacant Land,285 Edgehill Way,SAN FRANCISCO,CA,94127,485000,,,SAN FRANCISCO,,6272,,3,,,Active,,,http://www.redfin.com/CA/San-Francisco/285-Edgehill-Way-94127/unit-V/home/110057092,MLSListings,ML81857578,N,Y,37.742658,-122.458448
MLS Listing,,Multi-Family (5+ Unit),2906 Van Ness Ave,San Francisco,CA,94109,1950000,0,,San Francisco,3328,2889,1907,3,586,,Active,,,http://www.redfin.com/CA/San-Francisco/2906-Van-Ness-Ave-94109/home/1893456,San Francisco MLS,421583348,N,Y,37.80254,-122.4244531
MLS Listing,,Condo/Co-op,862 Shrader St,San Francisco,CA,94117,1950000,3,2.0,San Francisco,2015,3020,1906,3,968,,Active,August-15-2021 02:00 PM,August-15-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/862-Shrader-St-94117/home/1920854,San Francisco MLS,421583313,N,Y,37.7667593,-122.4510489
MLS Listing,,Single Family Residential,1374 Gilman Ave,San Francisco,CA,94124,1195000,4,2.0,San Francisco,1923,2500,1950,3,621,,Active,,,http://www.redfin.com/CA/San-Francisco/1374-Gilman-Ave-94124/home/2011462,San Francisco MLS,421579858,N,Y,37.7223546,-122.3950101
MLS Listing,,Condo/Co-op,488 Folsom #4205,San Francisco,CA,94105,3135000,2,2.5,San Francisco,1652,,2019,3,1898,1771,Active,,,http://www.redfin.com/CA/San-Francisco/488-Folsom-St-94105/unit-4205/home/169571693,San Francisco MLS,421583266,N,Y,37.7878074,-122.3943328
MLS Listing,,Condo/Co-op,960 Market St #304,San Francisco,CA,94102,520000,0,1.0,San Francisco,344,,,3,1512,598,Active,,,http://www.redfin.com/CA/San-Francisco/960-Market-St-94102/unit-304/home/176059895,San Francisco MLS,421583259,N,Y,37.7831239,-122.4095552
MLS Listing,,Condo/Co-op,2016 Pacific Ave #204,San Francisco,CA,94109,1675000,2,2.5,San Francisco,,8779,1989,3,,606,Active,August-12-2021 05:00 PM,August-12-2021 06:00 PM,http://www.redfin.com/CA/San-Francisco/2016-Pacific-Ave-94109/unit-204/home/1846211,San Francisco MLS,421580236,N,Y,37.7943768,-122.4289066
MLS Listing,,Single Family Residential,830 46th Ave,San Francisco,CA,94121,1599000,2,3.0,San Francisco,1923,3000,1908,3,832,,Active,August-12-2021 05:30 PM,August-12-2021 06:30 PM,http://www.redfin.com/CA/San-Francisco/830-46th-Ave-94121/home/1839730,San Francisco MLS,421583162,N,Y,37.772802,-122.5065564
MLS Listing,,Condo/Co-op,2000 Ellis St #101,San Francisco,CA,94115,949900,1,1.0,San Francisco,761,8090,2013,3,1248,509,Active,,,http://www.redfin.com/CA/San-Francisco/2000-Ellis-St-94115/unit-101/home/55244539,BAREIS,421579267,N,Y,37.781718,-122.439434
MLS Listing,,Condo/Co-op,420 Stanyan St #7,SAN FRANCISCO,CA,94117,1558000,3,2.0,SAN FRANCISCO,1441,,2003,3,1081,810,Active,August-14-2021 01:30 PM,August-14-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/420-Stanyan-St-94117/unit-7/home/871389,MLSListings,ML81857502,N,Y,37.7744337,-122.4542758
MLS Listing,,Multi-Family (2-4 Unit),791 - 793 Chenery St,San Francisco,CA,94131,1795000,5,,San Francisco,2676,2500,1922,3,671,,Active,August-12-2021 05:30 PM,August-12-2021 06:30 PM,http://www.redfin.com/CA/San-Francisco/791-Chenery-St-94131/home/1713017,San Francisco MLS,421575969,N,Y,37.7345689,-122.4354885
MLS Listing,,Single Family Residential,518 Oak St,San Francisco,CA,94102,1995000,3,2.0,San Francisco,1519,1994,1900,3,1313,,Active,August-14-2021 11:00 AM,August-14-2021 12:00 PM,http://www.redfin.com/CA/San-Francisco/518-Oak-St-94102/home/1475708,San Francisco MLS,421543907,N,Y,37.7744945,-122.4285203
MLS Listing,,Multi-Family (5+ Unit),2847 Fillmore St,San Francisco,CA,94123,3210000,0,,San Francisco,4835,2495,1900,3,664,,Active,,,http://www.redfin.com/CA/San-Francisco/2847-Fillmore-St-94123/home/1145163,San Francisco MLS,421582612,N,Y,37.7958606,-122.4356428
MLS Listing,,Multi-Family (5+ Unit),5431 California St,San Francisco,CA,94118,4550000,0,,San Francisco,9225,3843,1925,3,493,,Active,,,http://www.redfin.com/CA/San-Francisco/5431-California-St-94118/home/608750,San Francisco MLS,421582532,N,Y,37.7840839,-122.4759358
MLS Listing,,Single Family Residential,865 Duncan St,San Francisco,CA,94131,8000000,7,6.5,San Francisco,5884,5805,1945,3,1360,,Active,,,http://www.redfin.com/CA/San-Francisco/865-Duncan-St-94131/home/1744791,San Francisco MLS,421583152,N,Y,37.745159,-122.4393526
